question_id,correct_answer,V0_pred,V0_correct,V0_conf,V1_pred,V1_correct,V1_conf,V2_pred,V2_correct,V2_conf,V3_pred,V3_correct,V3_conf,V4_pred,V4_correct,V4_conf
q0301,D,D,True,0.5,B,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q0302,A,E,False,0.5,A,True,0.5,E,False,0.5,D,False,0.5,E,False,0.5
q0303,D,B,False,0.5,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0304,A,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0305,B,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,D,False,0.5
q0306,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0307,C,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q0308,C,D,False,0.5,C,True,0.5,A,False,0.5,C,True,0.5,C,True,0.5
q0309,D,A,False,0.5,D,True,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q0310,B,B,True,0.5,B,True,0.5,A,False,0.5,E,False,0.5,D,False,0.5
q0311,D,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q0312,B,C,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q0313,B,B,True,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0314,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0315,B,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5,E,False,0.5
q0316,A,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5,B,False,0.5
q0317,B,A,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5
q0318,C,A,False,0.5,A,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5
q0319,B,A,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0320,D,A,False,0.5,D,True,0.5,A,False,0.5,B,False,0.5,D,True,0.5
q0321,A,A,True,0.5,D,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q0322,D,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,D,True,0.5
q0323,C,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0324,A,A,True,0.5,A,True,0.5,,False,0.5,A,True,0.5,,False,0.5
q0325,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5
q0326,B,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0327,A,D,False,0.5,A,True,0.5,C,False,0.5,D,False,0.5,C,False,0.5
q0328,B,D,False,0.5,A,False,0.5,B,True,0.5,A,False,0.5,B,True,0.5
q0329,B,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,A,False,0.5
q0330,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0331,B,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,C,False,0.5
q0332,D,B,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q0333,E,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0334,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0335,B,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q0336,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,B,False,0.5
q0337,C,B,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,C,True,0.5
q0338,A,A,True,0.5,A,True,0.5,E,False,0.5,B,False,0.5,C,False,0.5
q0339,A,A,True,0.5,B,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0340,E,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0341,C,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5
q0342,D,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0343,B,C,False,0.5,A,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5
q0344,A,A,True,0.5,B,False,0.5,A,True,0.5,A,True,0.5,C,False,0.5
q0345,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0346,C,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5,D,False,0.5
q0347,A,D,False,0.9,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0348,D,C,False,0.5,A,False,0.5,C,False,0.5,D,True,0.5,C,False,0.5
q0349,C,B,False,0.5,,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0350,C,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0351,A,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5,E,False,0.5
q0352,A,A,True,0.5,D,False,0.5,D,False,0.5,E,False,0.5,A,True,0.5
q0353,B,A,False,0.5,D,False,0.5,E,False,0.5,D,False,0.5,E,False,0.5
q0354,D,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5,D,True,0.5
q0355,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0356,A,,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5,C,False,0.5
q0357,E,A,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q0358,B,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0359,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0360,A,B,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,E,False,0.5
q0361,A,B,False,0.5,A,True,0.5,E,False,0.5,D,False,0.5,A,True,0.5
q0362,D,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0363,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5
q0364,A,E,False,0.5,C,False,0.5,A,True,0.5,E,False,0.5,E,False,0.5
q0365,D,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0366,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q0367,D,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0368,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0369,E,A,False,0.5,B,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0370,E,A,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5,C,False,0.5
q0371,A,C,False,0.5,,False,0.5,,False,0.5,E,False,0.5,E,False,0.5
q0372,E,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0373,E,A,False,0.5,E,True,0.5,C,False,0.5,E,True,0.5,C,False,0.5
q0374,D,A,False,0.5,C,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5
q0375,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0376,D,B,False,0.5,A,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0377,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0378,A,A,True,0.5,C,False,0.5,E,False,0.5,E,False,0.5,D,False,0.5
q0379,D,B,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,B,False,0.5
q0380,B,A,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0381,C,D,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q0382,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q0383,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0384,E,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0385,E,A,False,0.5,A,False,0.5,D,False,0.5,B,False,0.5,C,False,0.5
q0386,D,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q0387,B,A,False,0.5,D,False,0.5,B,True,0.5,D,False,0.5,D,False,0.5
q0388,C,C,True,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0389,D,B,False,0.5,C,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0390,A,B,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,E,False,0.5
q0391,B,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0392,C,A,False,0.5,,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0393,A,A,True,0.5,A,True,0.5,D,False,0.5,D,False,0.5,A,True,0.5
q0394,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q0395,C,B,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q0396,D,A,False,0.5,E,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q0397,B,A,False,0.5,A,False,0.5,C,False,0.5,E,False,0.5,A,False,0.5
q0398,E,A,False,0.5,A,False,0.5,E,True,0.5,C,False,0.5,A,False,0.5
q0399,B,A,False,0.5,,False,0.5,A,False,0.5,,False,0.5,A,False,0.5
q0400,B,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0401,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0402,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0403,E,B,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0404,A,A,True,0.5,D,False,0.5,A,True,0.5,E,False,0.5,E,False,0.5
q0405,A,A,True,0.5,E,False,0.5,E,False,0.5,E,False,0.5,D,False,0.5
q0406,C,A,False,0.5,C,True,0.5,E,False,0.5,E,False,0.5,C,True,0.5
q0407,C,C,True,0.5,A,False,0.5,A,False,0.5,D,False,0.5,C,True,0.5
q0408,A,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0409,C,A,False,0.5,E,False,0.5,A,False,0.5,C,True,0.5,E,False,0.5
q0410,C,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5
q0411,C,B,False,0.5,B,False,0.5,A,False,0.5,C,True,0.5,C,True,0.5
q0412,A,A,True,0.5,,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0413,B,B,True,0.5,D,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0414,E,A,False,0.5,A,False,0.5,E,True,0.5,E,True,0.5,D,False,0.5
q0415,E,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0416,D,A,False,0.5,E,False,0.5,D,True,0.5,E,False,0.5,B,False,0.5
q0417,A,B,False,0.5,A,True,0.5,C,False,0.5,C,False,0.5,C,False,0.5
q0418,D,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0419,B,A,False,0.0,D,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5
q0420,B,A,False,0.5,C,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0421,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0422,A,A,True,0.5,,False,0.5,,False,0.5,A,True,0.5,A,True,0.5
q0423,E,B,False,0.5,B,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0424,C,A,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5
q0425,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0426,C,B,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0427,B,B,True,0.5,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5
q0428,A,A,True,0.5,A,True,0.5,,False,0.5,,False,0.5,,False,0.5
q0429,E,C,False,0.5,C,False,0.5,E,True,0.5,D,False,0.5,E,True,0.5
q0430,B,A,False,0.5,A,False,0.5,D,False,0.5,C,False,0.5,D,False,0.5
q0431,B,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0432,B,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0433,D,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0434,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0435,D,A,False,0.5,D,True,0.5,A,False,0.5,D,True,0.5,C,False,0.5
q0436,C,A,False,0.5,A,False,0.5,C,True,0.5,E,False,0.5,D,False,0.5
q0437,A,A,True,0.5,A,True,0.5,C,False,0.5,D,False,0.5,D,False,0.5
q0438,D,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0439,A,A,True,0.5,A,True,0.5,B,False,0.5,D,False,0.5,A,True,0.5
q0440,E,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5
q0441,D,E,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5
q0442,C,D,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q0443,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,B,True,0.5
q0444,D,,False,0.5,D,True,0.5,D,True,0.5,D,True,0.5,D,True,0.5
q0445,B,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0446,A,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0447,C,B,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0448,E,A,False,0.5,,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0449,B,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0450,B,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0451,E,D,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,E,True,0.5
q0452,C,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,E,False,0.5
q0453,C,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0454,E,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q0455,D,A,False,0.5,E,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0456,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0457,C,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5,E,False,0.5
q0458,D,A,False,0.5,E,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0459,E,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0460,A,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5,B,False,0.5
q0461,D,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0462,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0463,B,B,True,0.5,C,False,0.5,A,False,0.5,B,True,0.5,E,False,0.5
q0464,C,C,True,0.5,A,False,0.5,C,True,0.5,A,False,0.5,D,False,0.5
q0465,D,B,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0466,C,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0467,E,C,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,D,False,0.5
q0468,A,A,True,0.5,A,True,0.5,E,False,0.5,E,False,0.5,B,False,0.5
q0469,A,B,False,0.5,A,True,0.5,A,True,0.5,C,False,0.5,C,False,0.5
q0470,A,B,False,0.5,A,True,0.5,D,False,0.5,D,False,0.5,D,False,0.5
q0471,D,A,False,0.5,D,True,0.5,D,True,0.5,D,True,0.5,A,False,0.5
q0472,D,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0473,D,A,False,0.5,D,True,0.5,C,False,0.5,E,False,0.5,A,False,0.5
q0474,B,A,False,0.5,A,False,0.5,A,False,0.5,B,True,0.5,A,False,0.5
q0475,D,A,False,0.5,E,False,0.5,C,False,0.5,A,False,0.5,B,False,0.5
q0476,D,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0477,B,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0478,C,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0479,D,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,C,False,0.5
q0480,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0481,A,A,True,0.5,D,False,0.5,C,False,0.5,B,False,0.5,A,True,0.5
q0482,C,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q0483,D,B,False,0.5,B,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0484,D,D,True,0.5,B,False,0.5,A,False,0.5,D,True,0.5,C,False,0.5
q0485,E,B,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,B,False,0.5
q0486,C,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0487,D,A,False,0.5,A,False,0.5,D,True,0.5,E,False,0.5,E,False,0.5
q0488,A,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0489,D,C,False,0.5,D,True,0.5,A,False,0.5,E,False,0.5,C,False,0.5
q0490,C,B,False,0.5,A,False,0.5,C,True,0.5,D,False,0.5,A,False,0.5
q0491,A,A,True,0.5,E,False,0.5,E,False,0.5,A,True,0.5,D,False,0.5
q0492,C,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5,D,False,0.5
q0493,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q0494,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0495,A,A,True,0.5,D,False,0.5,A,True,0.5,E,False,0.5,E,False,0.5
q0496,D,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0497,D,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,A,False,0.5
q0498,A,A,True,0.5,D,False,0.5,E,False,0.5,A,True,0.5,A,True,0.5
q0499,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0500,B,A,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5,C,False,0.5
q0501,E,A,False,0.5,D,False,0.5,B,False,0.5,D,False,0.5,A,False,0.5
q0502,B,B,True,0.5,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0503,B,A,False,0.5,D,False,0.5,C,False,0.5,C,False,0.5,E,False,0.5
q0504,C,,False,0.5,C,True,0.5,A,False,0.5,C,True,0.5,D,False,0.5
q0505,B,A,False,0.5,C,False,0.5,D,False,0.5,D,False,0.5,C,False,0.5
q0506,A,E,False,0.5,C,False,0.5,E,False,0.5,D,False,0.5,E,False,0.5
q0507,D,D,True,0.5,,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q0508,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0509,E,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5
q0510,A,A,True,0.5,D,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0511,A,D,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0512,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0513,D,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5,D,True,0.5
q0514,B,A,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0515,D,E,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0516,E,A,False,0.5,A,False,0.5,B,False,0.5,,False,0.5,E,True,0.5
q0517,B,A,False,0.5,D,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0518,C,,False,0.5,,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q0519,D,A,False,0.5,B,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q0520,B,B,True,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0521,A,C,False,0.5,D,False,0.5,E,False,0.5,E,False,0.5,A,True,0.5
q0522,D,,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5,A,False,0.5
q0523,E,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0524,B,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0525,E,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0526,D,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0527,A,A,True,0.5,B,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0528,D,A,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0529,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0530,A,A,True,0.5,E,False,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0531,D,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0532,B,B,True,0.5,A,False,0.5,E,False,0.5,B,True,0.5,A,False,0.5
q0533,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0534,C,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0535,D,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0536,E,C,False,0.5,A,False,0.5,D,False,0.5,B,False,0.5,D,False,0.5
q0537,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0538,A,A,True,0.8,A,True,0.5,A,True,0.5,E,False,0.5,D,False,0.5
q0539,E,A,False,0.5,E,True,0.5,C,False,0.5,C,False,0.5,C,False,0.5
q0540,E,E,True,0.5,A,False,0.5,C,False,0.5,E,True,0.5,E,True,0.5
q0541,A,A,True,0.5,A,True,0.5,E,False,0.5,A,True,0.5,E,False,0.5
q0542,C,D,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,D,False,0.5
q0543,C,B,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5,B,False,0.5
q0544,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0545,D,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0546,D,D,True,0.5,E,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0547,E,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0548,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0549,B,A,False,0.5,A,False,0.5,B,True,0.5,A,False,0.5,D,False,0.5
q0550,A,B,False,0.5,A,True,0.5,A,True,0.5,E,False,0.5,A,True,0.5
q0551,A,A,True,0.5,E,False,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0552,B,A,False,0.5,B,True,0.5,,False,0.5,,False,0.5,,False,0.5
q0553,B,A,False,0.5,E,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0554,A,A,True,0.5,A,True,0.5,E,False,0.5,D,False,0.5,C,False,0.5
q0555,C,B,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5
q0556,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,B,False,0.5
q0557,C,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0558,C,B,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,E,False,0.5
q0559,B,A,False,0.5,C,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5
q0560,A,A,True,0.5,D,False,0.5,A,True,0.5,E,False,0.5,A,True,0.5
q0561,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0562,B,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,E,False,0.5
q0563,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0564,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,B,False,0.5
q0565,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0566,B,B,True,0.5,A,False,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q0567,E,A,False,0.5,D,False,0.5,B,False,0.5,E,True,0.5,E,True,0.5
q0568,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0569,B,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5
q0570,A,A,True,0.5,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5
q0571,C,B,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5
q0572,C,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5
q0573,C,B,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0574,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0575,C,A,False,0.5,B,False,0.5,A,False,0.5,E,False,0.5,D,False,0.5
q0576,E,B,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0577,B,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0578,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0579,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0580,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0581,D,A,False,0.5,E,False,0.5,A,False,0.5,D,True,0.5,E,False,0.5
q0582,E,A,False,0.5,E,True,0.5,D,False,0.5,A,False,0.5,E,True,0.5
q0583,E,B,False,0.5,A,False,0.5,C,False,0.5,B,False,0.5,E,True,0.5
q0584,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0585,E,B,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0586,B,A,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5,E,False,0.5
q0587,E,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,D,False,0.5
q0588,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0589,E,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,D,False,0.5
q0590,C,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q0591,C,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0592,B,B,True,0.5,C,False,0.5,E,False,0.5,C,False,0.5,A,False,0.5
q0593,D,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0594,D,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,C,False,0.5
q0595,B,C,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5
q0596,C,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0597,C,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0598,B,C,False,0.5,C,False,0.5,C,False,0.5,D,False,0.5,C,False,0.5
q0599,D,B,False,0.5,D,True,0.5,E,False,0.5,B,False,0.5,A,False,0.5
q0600,E,B,False,0.5,B,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5
q0601,E,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5,B,False,0.5
q0602,A,D,False,0.5,A,True,0.5,E,False,0.5,D,False,0.5,A,True,0.5
q0603,B,D,False,0.5,B,True,0.5,D,False,0.5,A,False,0.5,C,False,0.5
