question_id,correct_answer,V0_pred,V0_correct,V0_conf,V1_pred,V1_correct,V1_conf,V2_pred,V2_correct,V2_conf,V3_pred,V3_correct,V3_conf,V4_pred,V4_correct,V4_conf
q0300,D,B,False,0.9,B,False,0.9,E,False,0.95,B,False,0.85,B,False,0.95
q0301,D,B,False,0.9,B,False,1.0,B,False,0.95,B,False,0.95,B,False,0.95
q0302,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0303,D,A,False,0.9,A,False,0.8,A,False,0.95,A,False,0.95,A,False,0.95
q0304,A,A,True,0.9,A,True,0.85,C,False,0.95,A,True,0.85,A,True,0.95
q0305,B,A,False,0.9,B,True,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0306,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.85
q0307,C,B,False,0.8,B,False,0.8,B,False,0.95,B,False,0.85,B,False,0.95
q0308,C,C,True,0.9,C,True,1.0,C,True,0.95,C,True,0.85,C,True,0.95
q0309,D,A,False,0.9,A,False,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0310,B,B,True,0.9,B,True,0.9,A,False,0.95,A,False,0.95,B,True,0.85
q0311,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.85
q0312,B,B,True,0.9,D,False,0.9,E,False,0.95,B,True,0.95,E,False,0.85
q0313,B,C,False,0.9,D,False,0.9,D,False,0.95,D,False,0.85,C,False,0.85
q0314,A,C,False,0.9,B,False,0.9,B,False,0.85,B,False,0.85,B,False,0.85
q0315,B,B,True,0.9,B,True,0.8,D,False,0.85,A,False,0.85,D,False,0.95
q0316,A,C,False,0.9,C,False,0.8,C,False,0.95,A,True,0.8,B,False,0.85
q0317,B,C,False,0.9,A,False,0.9,C,False,0.85,A,False,0.5,C,False,0.85
q0318,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.85,C,True,0.95
q0319,B,C,False,0.9,A,False,0.9,A,False,0.0,A,False,0.0,A,False,0.0
q0320,D,B,False,0.9,B,False,0.9,C,False,0.95,C,False,0.95,D,True,0.95
q0321,A,A,True,0.9,E,False,0.9,B,False,0.95,D,False,0.85,C,False,0.95
q0322,D,E,False,0.9,E,False,0.9,E,False,0.95,A,False,0.0,E,False,0.95
q0323,C,B,False,0.9,C,True,0.9,C,True,0.95,A,False,0.85,A,False,0.95
q0324,A,A,True,0.9,A,True,0.9,A,True,0.95,C,False,0.85,A,True,0.95
q0325,C,C,True,0.95,C,True,0.9,C,True,0.95,A,False,0.0,C,True,0.95
q0326,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0327,A,D,False,0.9,D,False,0.8,D,False,0.95,D,False,0.85,D,False,0.95
q0328,B,B,True,0.9,E,False,0.9,B,True,0.95,B,True,0.85,E,False,0.95
q0329,B,A,False,0.9,A,False,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0330,C,D,False,0.9,C,True,0.8,C,True,0.95,C,True,0.95,C,True,0.95
q0331,B,B,True,0.9,B,True,0.9,B,True,0.95,A,False,0.0,B,True,0.9
q0332,D,A,False,0.9,A,False,0.9,A,False,0.95,A,False,0.85,A,False,0.95
q0333,E,C,False,0.9,A,False,0.8,E,True,0.95,E,True,0.95,A,False,0.95
q0334,B,B,True,0.8,B,True,0.8,B,True,0.95,B,True,0.95,B,True,0.95
q0335,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0336,A,D,False,0.9,D,False,0.7,D,False,0.85,D,False,0.85,D,False,0.95
q0337,C,C,True,0.8,C,True,0.9,D,False,0.95,A,False,0.0,D,False,0.85
q0338,A,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.8,C,False,0.95
q0339,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0340,E,C,False,0.9,B,False,0.8,B,False,0.85,A,False,0.85,A,False,0.95
q0341,C,C,True,0.9,C,True,1.0,C,True,0.95,A,False,0.0,C,True,0.95
q0342,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0343,B,D,False,0.9,B,True,0.9,B,True,0.85,B,True,0.85,B,True,0.95
q0344,A,D,False,0.85,D,False,0.9,D,False,0.95,D,False,0.4,D,False,0.95
q0345,C,C,True,0.9,A,False,0.9,A,False,0.95,C,True,0.8,A,False,0.95
q0346,C,C,True,0.9,C,True,0.9,A,False,0.0,A,False,0.0,A,False,0.0
q0347,A,A,True,0.9,D,False,0.9,A,True,0.95,A,True,0.85,D,False,0.85
q0348,D,E,False,0.9,B,False,0.8,D,True,0.95,A,False,0.85,B,False,0.99
q0349,C,C,True,0.9,C,True,0.9,C,True,0.85,C,True,0.85,C,True,0.85
q0350,C,A,False,0.9,C,True,0.9,E,False,0.85,A,False,0.8,E,False,0.95
q0351,A,A,True,0.9,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95
q0352,A,E,False,0.9,B,False,0.9,E,False,0.95,B,False,0.85,B,False,0.95
q0353,B,B,True,0.9,B,True,0.9,B,True,0.95,A,False,0.0,,False,0.0
q0354,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0355,A,A,True,0.9,A,True,1.0,A,True,0.95,A,True,0.85,A,True,0.95
q0356,A,D,False,0.9,D,False,0.8,A,True,0.0,A,True,0.0,A,True,0.0
q0357,E,B,False,0.9,C,False,0.9,C,False,0.85,C,False,0.85,C,False,0.95
q0358,B,D,False,0.9,D,False,0.8,B,True,0.95,A,False,0.0,B,True,0.95
q0359,D,D,True,0.9,D,True,0.9,E,False,0.95,E,False,0.95,E,False,0.95
q0360,A,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.85,C,False,0.95
q0361,A,C,False,0.9,C,False,0.9,A,True,0.95,A,True,0.95,C,False,0.95
q0362,D,D,True,0.8,B,False,0.8,B,False,0.95,D,True,0.95,A,False,0.95
q0363,D,D,True,0.9,D,True,0.8,D,True,0.95,D,True,0.95,D,True,0.85
q0364,A,C,False,0.9,A,True,0.9,A,True,0.95,E,False,0.85,A,True,0.95
q0365,D,E,False,0.8,D,True,0.9,D,True,0.95,D,True,0.85,E,False,0.95
q0366,A,A,True,0.9,A,True,0.9,B,False,0.85,B,False,0.85,B,False,0.95
q0367,D,A,False,0.95,A,False,0.9,D,True,0.95,D,True,0.85,A,False,0.95
q0368,D,D,True,0.85,C,False,0.85,B,False,0.85,C,False,0.85,C,False,0.85
q0369,E,D,False,0.9,B,False,0.9,D,False,0.85,E,True,0.95,E,True,0.95
q0370,E,E,True,0.9,E,True,0.9,E,True,0.95,D,False,0.95,E,True,0.95
q0371,A,A,True,0.9,A,True,0.8,D,False,0.85,A,True,0.95,A,True,0.95
q0372,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.8,E,True,0.99
q0373,E,A,False,0.9,A,False,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0374,D,D,True,0.9,D,True,0.85,B,False,0.95,D,True,0.95,A,False,0.95
q0375,B,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95,B,True,0.95
q0376,D,C,False,0.95,D,True,0.9,C,False,0.95,B,False,0.85,B,False,0.95
q0377,E,C,False,0.9,A,False,0.9,E,True,0.95,A,False,0.95,A,False,0.95
q0378,A,B,False,0.9,B,False,0.9,C,False,0.85,B,False,0.85,C,False,0.95
q0379,D,D,True,0.9,A,False,0.9,A,False,0.95,A,False,0.85,A,False,0.95
q0380,B,E,False,0.8,A,False,0.9,A,False,0.95,A,False,0.0,A,False,0.95
q0381,C,E,False,0.9,D,False,0.8,E,False,0.85,E,False,0.85,B,False,0.85
q0382,C,C,True,0.9,C,True,0.9,C,True,0.95,D,False,0.85,E,False,0.95
q0383,A,A,True,0.9,A,True,0.95,A,True,0.95,B,False,0.95,A,True,0.85
q0384,E,B,False,0.9,D,False,0.9,A,False,0.95,B,False,0.95,A,False,0.95
q0385,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.95,C,False,0.95
q0386,D,D,True,0.8,D,True,0.9,C,False,0.95,A,False,0.85,E,False,0.95
q0387,B,B,True,0.9,C,False,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0388,C,C,True,0.95,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0389,D,C,False,0.9,B,False,0.9,D,True,0.95,C,False,0.95,D,True,0.85
q0390,A,D,False,0.8,C,False,0.8,B,False,0.95,E,False,0.95,C,False,0.95
q0391,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0392,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.95,C,True,0.95
q0393,A,A,True,0.9,E,False,0.8,E,False,0.95,E,False,0.95,E,False,0.95
q0394,D,D,True,0.8,D,True,0.9,B,False,0.95,B,False,0.85,B,False,0.95
q0395,C,C,True,0.9,C,True,0.8,D,False,0.95,D,False,0.95,D,False,0.95
q0396,D,B,False,0.9,B,False,0.9,D,True,0.95,B,False,0.85,B,False,0.95
q0397,B,A,False,0.9,C,False,0.9,C,False,0.95,A,False,0.95,A,False,0.95
q0398,E,E,True,0.9,D,False,0.8,D,False,0.95,D,False,0.7,D,False,0.95
q0399,B,B,True,0.9,D,False,0.9,D,False,0.95,D,False,0.95,D,False,0.95
q0400,B,B,True,0.9,D,False,0.9,E,False,0.85,D,False,0.6,B,True,0.95
q0401,C,C,True,0.8,A,False,0.9,A,False,0.95,A,False,0.85,C,True,0.95
q0402,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0403,E,E,True,0.8,A,False,0.9,A,False,0.95,A,False,0.9,A,False,0.95
q0404,A,A,True,0.9,A,True,0.9,B,False,0.95,E,False,0.85,B,False,0.95
q0405,A,C,False,0.9,C,False,0.9,E,False,0.95,C,False,0.95,D,False,0.85
q0406,C,B,False,0.9,C,True,0.9,C,True,0.85,C,True,0.95,A,False,0.95
q0407,C,A,False,0.9,A,False,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0408,A,A,True,0.9,C,False,0.8,A,True,0.95,A,True,0.85,A,True,0.95
q0409,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0410,C,B,False,0.9,B,False,0.8,B,False,0.85,B,False,0.85,A,False,0.85
q0411,C,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95,C,True,0.95
q0412,A,A,True,0.9,A,True,0.8,A,True,0.95,A,True,0.95,A,True,0.95
q0413,B,B,True,0.9,B,True,0.8,B,True,0.85,B,True,0.85,B,True,0.85
q0414,E,E,True,0.9,E,True,0.9,E,True,0.85,B,False,0.85,E,True,0.85
q0415,E,C,False,0.9,D,False,0.9,C,False,0.85,E,True,0.85,D,False,0.95
q0416,D,A,False,0.9,A,False,0.9,A,False,0.85,D,True,0.85,A,False,0.95
q0417,A,A,True,0.9,A,True,0.9,A,True,0.5,A,True,0.85,E,False,0.95
q0418,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0419,B,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.85,C,False,0.95
q0420,B,B,True,0.9,C,False,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0421,C,C,True,0.8,C,True,0.9,D,False,0.95,B,False,0.85,B,False,0.95
q0422,A,D,False,0.9,A,True,0.8,B,False,0.95,A,True,0.85,A,True,0.95
q0423,E,D,False,0.8,C,False,0.8,C,False,0.95,C,False,0.95,B,False,0.95
q0424,C,C,True,0.9,C,True,0.9,B,False,0.95,B,False,0.95,B,False,0.85
q0425,C,D,False,0.9,A,False,0.5,A,False,0.0,A,False,0.0,C,True,0.95
q0426,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.95,C,True,0.95
q0427,B,B,True,1.0,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0428,A,B,False,0.9,B,False,0.9,B,False,0.95,D,False,0.85,B,False,0.95
q0429,E,E,True,0.9,E,True,0.9,E,True,0.95,A,False,0.8,E,True,0.95
q0430,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0431,B,D,False,0.8,E,False,0.9,D,False,0.85,D,False,0.85,E,False,0.95
q0432,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.85
q0433,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0434,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.6,C,True,0.95
q0435,D,E,False,0.9,E,False,0.9,C,False,0.95,E,False,0.95,E,False,0.95
q0436,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0437,A,B,False,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0438,D,D,True,0.8,D,True,0.9,D,True,0.95,D,True,0.85,B,False,0.85
q0439,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.7,A,True,0.95
q0440,E,E,True,0.9,E,True,0.8,B,False,0.95,E,True,0.95,E,True,0.95
q0441,D,B,False,0.9,B,False,0.9,A,False,0.95,A,False,0.85,D,True,0.95
q0442,C,C,True,0.9,C,True,0.9,A,False,0.0,C,True,0.95,A,False,0.0
q0443,B,B,True,0.9,B,True,0.9,B,True,0.95,A,False,0.0,A,False,0.95
q0444,D,D,True,0.8,D,True,0.8,D,True,0.95,A,False,0.95,D,True,0.95
q0445,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0446,A,B,False,0.9,A,True,0.6,D,False,0.95,D,False,0.85,D,False,0.95
q0447,C,B,False,0.8,A,False,0.9,B,False,0.95,A,False,0.85,A,False,0.95
q0448,E,C,False,0.9,C,False,0.8,C,False,0.95,C,False,0.85,C,False,0.95
q0449,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0450,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0451,E,E,True,0.9,D,False,0.9,E,True,0.95,D,False,0.8,D,False,0.95
q0452,C,E,False,0.9,E,False,0.9,C,True,0.85,E,False,0.95,E,False,0.99
q0453,C,C,True,0.9,C,True,0.9,C,True,0.95,A,False,0.0,A,False,0.0
q0454,E,B,False,0.9,A,False,0.5,E,True,0.85,E,True,0.95,B,False,0.95
q0455,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0456,B,B,True,0.8,B,True,0.9,A,False,0.95,A,False,0.95,B,True,0.95
q0457,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,D,False,0.95
q0458,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0459,E,E,True,0.9,E,True,1.0,E,True,0.95,E,True,0.95,E,True,0.95
q0460,A,B,False,0.8,B,False,0.8,B,False,0.85,B,False,0.85,B,False,0.85
q0461,D,D,True,0.8,A,False,0.9,D,True,0.95,D,True,0.85,A,False,0.85
q0462,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.85
q0463,B,B,True,0.9,D,False,0.85,B,True,0.85,D,False,0.85,D,False,1.0
q0464,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.85,C,True,0.95
q0465,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,E,False,0.95
q0466,C,C,True,0.9,A,False,0.8,C,True,0.85,A,False,0.95,C,True,0.95
q0467,E,D,False,0.9,D,False,0.95,A,False,0.0,A,False,0.0,A,False,0.95
q0468,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0469,A,E,False,0.8,E,False,0.85,E,False,0.95,B,False,0.85,E,False,0.95
q0470,A,C,False,0.9,C,False,0.9,C,False,0.85,A,True,0.85,C,False,0.95
q0471,D,E,False,0.95,D,True,0.9,E,False,0.95,E,False,0.95,D,True,0.95
q0472,D,C,False,0.9,E,False,1.0,A,False,0.95,E,False,0.85,E,False,0.95
q0473,D,D,True,0.95,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0474,B,B,True,0.9,B,True,1.0,B,True,0.95,B,True,0.95,B,True,0.95
q0475,D,E,False,0.9,B,False,0.9,B,False,0.85,C,False,0.85,A,False,0.95
q0476,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.85
q0477,B,E,False,0.9,C,False,0.9,C,False,0.95,C,False,0.85,C,False,0.95
q0478,C,B,False,0.9,C,True,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0479,D,D,True,0.9,D,True,0.9,D,True,0.95,C,False,0.85,D,True,0.95
q0480,B,A,False,0.9,D,False,0.8,A,False,0.95,A,False,0.85,A,False,0.85
q0481,A,B,False,0.9,B,False,0.8,B,False,0.85,A,True,0.0,E,False,0.95
q0482,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0483,D,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.95,C,False,0.95
q0484,D,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95,D,True,0.95
q0485,E,B,False,0.9,B,False,0.9,B,False,0.85,B,False,0.85,B,False,0.95
q0486,C,C,True,0.95,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0487,D,D,True,0.9,D,True,0.9,B,False,0.95,E,False,0.85,E,False,0.95
q0488,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0489,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0490,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0491,A,A,True,1.0,A,True,0.5,A,True,0.95,A,True,0.95,A,True,0.95
q0492,C,D,False,0.9,D,False,0.9,B,False,0.95,B,False,0.95,D,False,0.95
q0493,D,A,False,0.9,A,False,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0494,A,A,True,0.9,A,True,0.6,E,False,0.5,B,False,0.85,A,True,0.85
q0495,A,A,True,0.8,E,False,0.8,B,False,0.95,A,True,0.85,E,False,0.85
q0496,D,D,True,0.8,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.85
q0497,D,B,False,0.9,B,False,0.9,B,False,0.95,B,False,0.5,B,False,0.95
q0498,A,B,False,0.9,D,False,0.9,B,False,0.95,B,False,0.8,B,False,0.95
q0499,D,C,False,0.9,D,True,0.9,B,False,0.99,E,False,0.85,E,False,0.95
q0500,B,D,False,0.9,D,False,0.9,D,False,0.95,D,False,0.95,D,False,0.95
q0501,E,C,False,0.9,C,False,0.9,B,False,0.95,C,False,0.8,C,False,0.95
q0502,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0503,B,B,True,0.9,C,False,1.0,A,False,0.85,C,False,0.85,A,False,0.85
q0504,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0505,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0506,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.85,A,True,0.85
q0507,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,B,False,0.85
q0508,C,C,True,0.8,C,True,0.9,C,True,0.95,D,False,0.95,A,False,0.85
q0509,E,E,True,0.85,E,True,0.9,E,True,0.95,E,True,0.95,D,False,0.95
q0510,A,A,True,0.9,A,True,0.8,A,True,0.95,D,False,0.95,A,True,0.95
q0511,A,E,False,0.9,E,False,0.9,E,False,0.95,A,True,0.85,E,False,0.95
q0512,B,A,False,0.95,A,False,0.8,A,False,0.95,B,True,0.85,B,True,0.95
q0513,D,D,True,0.85,D,True,0.85,D,True,0.95,D,True,0.85,D,True,0.95
q0514,B,D,False,0.8,D,False,0.9,D,False,0.95,E,False,0.8,B,True,0.95
q0515,D,B,False,0.9,B,False,0.9,B,False,0.95,B,False,0.95,D,True,0.95
q0516,E,C,False,0.8,B,False,0.8,B,False,0.95,A,False,0.0,C,False,0.95
q0517,B,B,True,0.9,B,True,0.9,A,False,0.9,B,True,0.85,B,True,0.95
q0518,C,B,False,0.9,B,False,0.9,B,False,0.85,A,False,0.95,A,False,0.95
q0519,D,B,False,0.8,B,False,0.9,B,False,0.95,B,False,0.85,B,False,0.85
q0520,B,A,False,0.9,B,True,1.0,B,True,0.95,A,False,0.95,A,False,0.95
q0521,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0522,D,D,True,0.85,A,False,0.9,D,True,0.95,D,True,0.99,A,False,0.85
q0523,E,E,True,0.9,E,True,0.9,A,False,0.95,A,False,0.85,A,False,0.95
q0524,B,E,False,0.9,A,False,0.95,B,True,0.95,C,False,0.95,E,False,0.95
q0525,E,D,False,0.9,D,False,0.9,A,False,0.95,D,False,0.95,D,False,0.95
q0526,D,B,False,0.9,A,False,0.9,E,False,0.95,C,False,0.85,E,False,0.95
q0527,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0528,D,D,True,0.9,B,False,0.9,B,False,0.95,D,True,0.95,D,True,0.95
q0529,C,C,True,0.9,C,True,0.85,C,True,0.95,C,True,0.95,C,True,0.95
q0530,A,E,False,0.9,E,False,0.9,E,False,0.95,E,False,0.85,A,True,0.95
q0531,D,C,False,0.9,C,False,0.9,A,False,0.95,C,False,0.95,C,False,0.95
q0532,B,B,True,0.9,A,False,0.9,A,False,0.9,A,False,0.85,A,False,0.95
q0533,B,B,True,0.9,B,True,0.8,B,True,0.95,A,False,0.0,B,True,0.95
q0534,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0535,D,D,True,0.95,D,True,0.9,D,True,0.85,D,True,0.85,A,False,0.85
q0536,E,E,True,0.9,E,True,0.8,E,True,0.95,E,True,0.95,E,True,0.85
q0537,A,C,False,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0538,A,B,False,0.9,A,True,0.9,A,True,0.85,A,True,0.85,A,True,0.95
q0539,E,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.7,C,False,0.95
q0540,E,D,False,0.9,D,False,0.9,C,False,0.95,A,False,0.85,C,False,0.85
q0541,A,E,False,0.8,B,False,0.8,E,False,0.95,E,False,0.85,E,False,0.85
q0542,C,B,False,0.85,B,False,0.9,C,True,0.95,C,True,0.95,E,False,0.85
q0543,C,C,True,0.9,A,False,0.9,C,True,0.95,D,False,0.85,D,False,0.85
q0544,C,B,False,0.9,D,False,0.8,B,False,0.95,B,False,0.85,C,True,0.95
q0545,D,D,True,0.95,D,True,0.85,A,False,0.95,D,True,0.95,D,True,0.95
q0546,D,D,True,0.85,D,True,0.85,C,False,0.95,C,False,0.85,C,False,0.85
q0547,E,D,False,0.9,C,False,0.9,E,True,0.95,C,False,0.95,A,False,0.95
q0548,E,B,False,0.9,E,True,1.0,A,False,0.95,B,False,0.95,A,False,0.85
q0549,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0550,A,C,False,0.8,C,False,0.9,C,False,0.85,A,True,0.0,A,True,0.95
q0551,A,E,False,0.9,E,False,0.9,B,False,0.95,E,False,0.95,E,False,0.95
q0552,B,B,True,0.8,B,True,0.9,B,True,0.95,B,True,0.85,A,False,0.85
q0553,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.85,B,True,0.85
q0554,A,B,False,0.9,C,False,0.8,C,False,0.95,C,False,0.85,C,False,0.95
q0555,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0556,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0557,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0558,C,C,True,0.9,C,True,0.9,A,False,0.95,C,True,0.85,C,True,0.85
q0559,B,B,True,0.9,B,True,1.0,A,False,0.0,A,False,0.0,A,False,0.0
q0560,A,A,True,0.8,C,False,0.9,A,True,0.85,B,False,0.85,A,True,0.95
q0561,D,D,True,0.95,D,True,0.9,D,True,0.95,D,True,0.8,D,True,0.95
q0562,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0563,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0564,A,A,True,0.9,D,False,0.9,D,False,0.95,D,False,0.95,D,False,0.85
q0565,C,C,True,0.9,,False,0.5,C,True,0.9,C,True,0.95,C,True,0.95
q0566,B,B,True,0.9,B,True,0.9,D,False,0.85,B,True,0.85,D,False,0.95
q0567,E,E,True,0.9,C,False,0.9,E,True,0.95,C,False,0.85,C,False,0.95
q0568,A,A,True,0.95,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0569,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.9,B,True,0.95
q0570,A,A,True,0.9,B,False,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0571,C,B,False,0.85,C,True,0.85,C,True,0.95,B,False,0.85,B,False,0.95
q0572,C,A,False,0.8,B,False,0.8,A,False,0.8,A,False,0.8,B,False,0.85
q0573,C,E,False,0.9,B,False,0.9,B,False,0.95,B,False,0.95,B,False,0.85
q0574,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0575,C,B,False,0.9,B,False,0.9,A,False,0.0,B,False,0.85,A,False,0.0
q0576,E,D,False,0.9,D,False,0.9,A,False,0.95,D,False,0.95,D,False,0.95
q0577,B,B,True,0.9,C,False,0.9,A,False,0.95,A,False,0.95,B,True,0.95
q0578,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0579,E,B,False,0.9,C,False,0.9,C,False,0.95,C,False,0.85,A,False,0.85
q0580,A,D,False,0.9,D,False,0.8,A,True,0.95,C,False,0.85,D,False,0.95
q0581,D,D,True,0.9,C,False,0.9,C,False,0.95,B,False,0.85,B,False,0.95
q0582,E,A,False,0.9,A,False,0.9,A,False,0.95,A,False,0.85,A,False,0.95
q0583,E,B,False,0.8,B,False,0.9,D,False,0.85,A,False,0.7,D,False,0.85
q0584,E,E,True,0.9,E,True,0.9,B,False,0.85,A,False,0.8,D,False,0.95
q0585,E,E,True,0.9,D,False,0.9,E,True,0.95,A,False,0.0,E,True,0.95
q0586,B,B,True,0.9,B,True,0.8,B,True,0.95,A,False,0.0,B,True,0.95
q0587,E,D,False,0.9,D,False,0.8,D,False,0.85,E,True,0.85,E,True,0.95
q0588,A,A,True,0.9,A,True,0.9,A,True,0.85,A,True,0.95,A,True,0.95
q0589,E,E,True,0.9,E,True,0.9,E,True,0.95,B,False,0.95,B,False,0.95
q0590,C,C,True,0.9,D,False,0.9,D,False,0.95,A,False,0.0,D,False,0.95
q0591,C,B,False,0.9,B,False,0.9,B,False,0.85,B,False,0.85,B,False,0.95
q0592,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.95,B,True,0.95
q0593,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0594,D,A,False,0.85,A,False,0.8,D,True,0.95,D,True,0.85,A,False,0.85
q0595,B,B,True,0.9,B,True,0.8,B,True,0.95,B,True,0.95,B,True,0.95
q0596,C,D,False,0.9,D,False,0.9,B,False,0.95,B,False,0.85,B,False,0.95
q0597,C,E,False,0.9,C,True,0.9,C,True,0.95,C,True,0.95,E,False,0.95
q0598,B,C,False,0.95,C,False,0.95,B,True,0.95,C,False,0.85,C,False,0.95
q0599,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0600,E,E,True,0.9,E,True,0.9,A,False,0.95,B,False,0.95,B,False,0.95
q0601,E,E,True,0.95,E,True,1.0,A,False,0.0,A,False,0.0,A,False,0.0
